date,temperature,humidity,feels_like,pressure,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather_description,sunrise,sunset
2022-07-24,292.43,46,291.61,1019,280.54,,0,10000.0,2.06,160,clear sky,2022-07-23 09:45:34,2022-07-23 20:40:07
2022-07-25,290.85,55,290.11,1021,281.71,,0,10000.0,2.06,140,clear sky,2022-07-24 09:45:12,2022-07-24 20:40:34
2022-07-26,292.84,57,292.35,1021,284.09,,0,10000.0,2.57,80,clear sky,2022-07-25 09:44:48,2022-07-25 20:41:00
2022-07-27,289.85,82,289.72,1023,286.77,,75,5000.0,3.09,140,mist,2022-07-26 09:44:23,2022-07-26 20:41:26
2022-07-28,290.85,88,290.97,1018,288.84,,51,8000.0,1.54,130,mist,2022-07-27 09:43:57,2022-07-27 20:41:53
2022-07-29,294.58,44,293.93,1013,281.83,,0,10000.0,3.6,320,clear sky,2022-07-28 09:43:30,2022-07-28 20:42:19
2022-07-30,286.84,88,286.56,1016,284.89,,40,10000.0,3.6,180,scattered clouds,2022-07-29 09:43:02,2022-07-29 20:42:46
2022-07-31,284.85,82,284.22,1021,281.88,,75,8000.0,3.6,170,broken clouds,2022-07-30 09:42:33,2022-07-30 20:43:12
2022-08-01,286.84,82,286.41,1020,283.83,,0,10000.0,2.06,160,clear sky,2022-07-31 09:42:02,2022-07-31 20:43:38
2022-08-02,290.42,74,290.13,1019,285.75,,0,10000.0,2.06,160,clear sky,2022-08-01 09:41:31,2022-08-01 20:44:05
2022-08-03,291.84,43,290.89,1019,279.02,,0,10000.0,2.57,160,clear sky,2022-08-02 09:40:58,2022-08-02 20:44:31
2022-08-04,289.85,88,289.87,1018,287.85,,0,10000.0,2.06,140,clear sky,2022-08-03 09:40:25,2022-08-03 20:44:57
2022-08-05,295.85,50,295.48,1013,284.9,,0,10000.0,2.06,360,clear sky,2022-08-04 09:39:50,2022-08-04 20:45:22
2022-08-06,286.85,94,286.73,1019,285.9,,100,6000.0,4.12,120,overcast clouds,2022-08-05 09:39:14,2022-08-05 20:45:48
2022-08-07,288.6,91,288.58,1019,287.14,,75,8000.0,4.12,160,mist,2022-08-06 09:38:38,2022-08-06 20:46:14
2022-08-08,289.85,94,290.03,1018,288.88,,0,10000.0,2.06,150,light rain,2022-08-07 09:38:00,2022-08-07 20:46:39
2022-08-09,289.84,88,289.86,1020,287.84,,75,7000.0,3.6,170,broken clouds,2022-08-08 09:37:22,2022-08-08 20:47:04
2022-08-10,289.85,100,290.19,1018,289.85,,75,3000.0,1.54,80,moderate rain,2022-08-09 09:36:42,2022-08-09 20:47:29
2022-08-11,284.85,71,283.93,1018,279.77,,75,10000.0,6.17,290,broken clouds,2022-08-10 09:36:01,2022-08-10 20:47:54
2022-08-12,286.02,86,285.61,1025,283.74,,20,10000.0,3.6,150,few clouds,2022-08-11 09:35:20,2022-08-11 20:48:18
2022-08-13,286.85,82,286.42,1025,283.84,,100,10000.0,5.14,100,overcast clouds,2022-08-12 09:34:37,2022-08-12 20:48:42
2022-08-14,289.2,84,289.05,1022,286.5,,0,10000.0,3.09,170,clear sky,2022-08-13 09:33:54,2022-08-13 20:49:07
2022-08-15,294.76,51,294.31,1018,284.2,,0,10000.0,2.57,80,clear sky,2022-08-14 09:33:09,2022-08-14 20:49:30
2022-08-16,294.7,51,294.24,1013,284.14,,0,10000.0,2.57,30,clear sky,2022-08-15 09:32:24,2022-08-15 20:49:54
2022-08-17,291.71,67,291.37,1016,285.47,,0,10000.0,5.14,160,clear sky,2022-08-16 09:31:38,2022-08-16 20:50:17
2022-08-18,292.84,63,292.51,1016,285.61,,0,10000.0,4.63,350,clear sky,2022-08-17 09:30:51,2022-08-17 20:50:40
2022-08-19,292.85,64,292.55,1018,285.86,,0,10000.0,3.6,270,clear sky,2022-08-18 09:30:03,2022-08-18 20:51:03
2022-08-20,281.96,80,278.66,1032,278.7,,100,10000.0,6.69,170,overcast clouds,2022-08-19 09:29:15,2022-08-19 20:51:26
2022-08-21,284.85,82,284.22,1030,281.88,,100,10000.0,4.12,100,overcast clouds,2022-08-20 09:28:25,2022-08-20 20:51:48
2022-08-22,286.8,84,286.41,1027,284.15,,75,10000.0,3.6,150,broken clouds,2022-08-21 09:27:35,2022-08-21 20:52:10
2022-08-23,286.85,82,286.42,1025,283.84,,40,10000.0,3.6,150,scattered clouds,2022-08-22 09:26:44,2022-08-22 20:52:32
2022-08-24,288.85,82,288.62,1024,285.79,,100,10000.0,4.12,150,overcast clouds,2022-08-23 09:25:52,2022-08-23 20:52:53
2022-08-25,289.98,88,290.02,1023,287.98,,75,4000.0,3.6,180,mist,2022-08-24 09:25:00,2022-08-24 20:53:15
2022-08-26,290.93,88,291.06,1023,288.92,,90,9000.0,1.79,99,overcast clouds,2022-08-25 09:24:07,2022-08-25 20:53:36
2022-08-27,294.12,55,293.71,1019,284.75,,0,10000.0,3.6,80,clear sky,2022-08-26 09:23:13,2022-08-26 20:53:57
2022-08-28,295.08,46,294.53,1017,282.95,,0,10000.0,1.54,100,clear sky,2022-08-27 09:22:18,2022-08-27 20:54:17
2022-08-29,287.85,100,287.99,1025,287.85,,75,5000.0,7.72,180,light intensity drizzle,2022-08-28 09:21:23,2022-08-28 20:54:37
2022-08-30,283.6,90,283.05,1030,282.03,,75,7000.0,5.14,150,light intensity drizzle,2022-08-29 09:20:27,2022-08-29 20:54:58
2022-08-31,285.08,84,284.52,1027,282.47,,75,10000.0,6.69,110,broken clouds,2022-08-30 09:19:31,2022-08-30 20:55:18
2022-09-01,285.84,82,285.31,1023,282.85,,0,10000.0,3.09,150,clear sky,2022-08-31 09:18:34,2022-08-31 20:55:37
2022-09-02,291.45,58,290.85,1018,283.05,,0,10000.0,2.57,100,clear sky,2022-09-01 09:17:37,2022-09-01 20:55:57
2022-09-03,292.12,52,291.43,1018,282.05,,0,10000.0,3.13,140,clear sky,2022-09-02 09:16:39,2022-09-02 20:56:16
2022-09-04,286.84,82,286.41,1023,283.83,,75,10000.0,6.17,170,moderate rain,2022-09-03 09:15:40,2022-09-03 20:56:35
2022-09-05,284.85,82,284.22,1026,281.88,,100,10000.0,5.14,110,overcast clouds,2022-09-04 09:14:41,2022-09-04 20:56:54
2022-09-06,286.85,82,286.42,1027,283.84,,75,10000.0,4.12,90,broken clouds,2022-09-05 09:13:42,2022-09-05 20:57:13
2022-09-07,288.69,85,288.52,1024,286.18,,75,8000.0,2.06,110,light rain,2022-09-06 09:12:42,2022-09-06 20:57:32
2022-09-08,289.8,84,289.71,1017,287.09,,0,10000.0,2.68,16,clear sky,2022-09-07 09:11:42,2022-09-07 20:57:51
2022-09-09,297.47,54,297.37,1014,287.57,,0,10000.0,2.06,70,clear sky,2022-09-08 09:10:41,2022-09-08 20:58:09
2022-09-10,299.3,34,299.3,1014,282.22,,0,10000.0,2.06,340,clear sky,2022-09-09 09:09:41,2022-09-09 20:58:28
2022-09-11,288.84,82,288.61,1020,285.78,,100,10000.0,5.66,160,overcast clouds,2022-09-10 09:08:39,2022-09-10 20:58:46
2022-09-12,285.84,88,285.46,1021,283.91,,75,10000.0,4.63,130,broken clouds,2022-09-11 09:07:38,2022-09-11 20:59:04
2022-09-13,288.34,95,288.4,1016,287.55,,75,10000.0,4.63,100,moderate rain,2022-09-12 09:06:36,2022-09-12 20:59:22
2022-09-14,294.41,83,294.76,1014,291.41,,0,10000.0,1.54,130,clear sky,2022-09-13 09:05:34,2022-09-13 20:59:41
2022-09-15,287.85,100,287.99,1020,287.85,,75,10000.0,2.57,100,light rain,2022-09-14 09:04:32,2022-09-14 20:59:59
2022-09-16,286.85,94,286.73,1022,285.9,,100,10000.0,3.09,160,overcast clouds,2022-09-15 09:03:30,2022-09-15 21:00:17
2022-09-17,285.84,88,285.46,1024,283.91,,75,10000.0,4.63,130,light intensity drizzle,2022-09-16 09:02:27,2022-09-16 21:00:35
2022-09-18,285.08,80,284.42,1023,281.74,,0,10000.0,5.14,140,clear sky,2022-09-17 09:01:25,2022-09-17 21:00:53
2022-09-19,287.01,78,286.49,1019,283.24,,75,10000.0,4.63,100,broken clouds,2022-09-18 09:00:22,2022-09-18 21:01:12
2022-09-20,288.53,88,288.42,1015,286.55,,75,9000.0,4.12,190,broken clouds,2022-09-19 08:59:19,2022-09-19 21:01:30
2022-09-21,290.84,94,291.12,1014,289.86,,75,10000.0,3.6,130,broken clouds,2022-09-20 08:58:17,2022-09-20 21:01:48
2022-09-22,288.84,94,288.92,1014,287.88,,75,5000.0,2.06,90,light rain,2022-09-21 08:57:14,2022-09-21 21:02:07
2022-09-23,292.09,86,292.29,1012,289.7,,0,10000.0,5.14,320,clear sky,2022-09-22 08:56:11,2022-09-22 21:02:26
2022-09-24,284.85,54,283.49,1020,275.86,,0,10000.0,3.09,150,clear sky,2022-09-23 08:55:09,2022-09-23 21:02:44
2022-09-25,285.85,82,285.32,1021,282.86,,75,7000.0,5.66,100,broken clouds,2022-09-24 08:54:06,2022-09-24 21:03:03
2022-09-26,288.03,93,288.0,1019,286.91,,100,10000.0,4.63,90,overcast clouds,2022-09-25 08:53:04,2022-09-25 21:03:23
2022-09-27,288.94,98,289.13,1020,288.62,,75,8000.0,3.6,90,light rain,2022-09-26 08:52:01,2022-09-26 21:03:42
2022-09-28,288.84,100,289.08,1019,288.84,,75,6000.0,1.54,80,moderate rain,2022-09-27 08:50:59,2022-09-27 21:04:01
2022-09-29,285.85,100,285.79,1023,285.85,,100,10000.0,5.66,160,moderate rain,2022-09-28 08:49:57,2022-09-28 21:04:21
2022-09-30,286.84,94,286.72,1023,285.89,,100,10000.0,4.63,150,overcast clouds,2022-09-29 08:48:56,2022-09-29 21:04:41
2022-10-01,288.84,100,289.08,1020,288.84,,40,10000.0,3.09,160,light rain,2022-09-30 08:47:54,2022-09-30 21:05:02
2022-10-02,289.85,100,290.19,1020,289.85,,75,5000.0,3.09,150,mist,2022-10-01 08:46:53,2022-10-01 21:05:22
2022-10-03,288.84,82,288.61,1020,285.78,,100,10000.0,3.6,100,overcast clouds,2022-10-02 08:45:53,2022-10-02 21:05:43
2022-10-04,288.85,94,288.93,1016,287.89,,100,10000.0,4.63,150,overcast clouds,2022-10-03 08:44:52,2022-10-03 21:06:04
2022-10-05,288.85,94,288.93,1016,287.89,,75,7000.0,3.09,140,broken clouds,2022-10-04 08:43:52,2022-10-04 21:06:26
2022-10-06,289.85,88,289.87,1017,287.85,,75,9000.0,3.6,120,broken clouds,2022-10-05 08:42:53,2022-10-05 21:06:48
2022-10-07,293.84,88,294.26,1011,291.78,,40,8000.0,4.63,220,moderate rain,2022-10-06 08:41:54,2022-10-06 21:07:10
2022-10-08,291.85,63,291.42,1014,284.67,,0,10000.0,2.57,240,clear sky,2022-10-07 08:40:55,2022-10-07 21:07:33
2022-10-09,292.84,83,293.03,1014,289.87,,0,10000.0,2.57,140,clear sky,2022-10-08 08:39:57,2022-10-08 21:07:56
2022-10-10,290.84,100,291.28,1020,290.84,,100,4000.0,3.09,150,light rain,2022-10-09 08:39:00,2022-10-09 21:08:19
2022-10-11,291.84,100,292.38,1022,291.84,,75,7000.0,3.6,90,broken clouds,2022-10-10 08:38:03,2022-10-10 21:08:43
2022-10-12,295.9,84,296.42,1017,293.06,,0,10000.0,1.03,0,clear sky,2022-10-11 08:37:06,2022-10-11 21:09:08
2022-10-13,293.09,79,293.2,1018,289.34,,0,10000.0,4.12,80,clear sky,2022-10-12 08:36:11,2022-10-12 21:09:33
2022-10-14,291.84,82,291.91,1020,288.71,,75,10000.0,4.63,170,broken clouds,2022-10-13 08:35:16,2022-10-13 21:09:58
2022-10-15,290.84,94,291.12,1025,289.86,,75,7000.0,6.17,160,light intensity drizzle,2022-10-14 08:34:21,2022-10-14 21:10:24
2022-10-16,291.02,95,291.34,1023,290.21,,75,10000.0,4.63,130,broken clouds,2022-10-15 08:33:28,2022-10-15 21:10:50
2022-10-17,292.56,89,292.88,1017,290.7,,20,10000.0,2.57,180,light rain,2022-10-16 08:32:35,2022-10-16 21:11:17
2022-10-18,290.67,90,290.83,1019,289.01,,75,10000.0,4.12,130,broken clouds,2022-10-17 08:31:42,2022-10-17 21:11:44
2022-10-19,290.93,91,291.14,1021,289.44,,75,10000.0,3.09,70,light intensity drizzle,2022-10-18 08:30:51,2022-10-18 21:12:12
2022-10-20,293.45,75,293.49,1016,288.88,,0,10000.0,2.06,60,clear sky,2022-10-19 08:30:01,2022-10-19 21:12:40
2022-10-21,296.2,74,296.49,1012,291.32,,75,10000.0,3.09,80,light rain,2022-10-20 08:29:11,2022-10-20 21:13:09
2022-10-22,295.31,80,295.67,1011,291.7,,75,10000.0,3.6,360,broken clouds,2022-10-21 08:28:22,2022-10-21 21:13:38
2022-10-23,290.84,82,290.81,1019,287.73,,75,10000.0,5.36,136,broken clouds,2022-10-22 08:27:34,2022-10-22 21:14:08
2022-10-24,290.85,88,290.97,1019,288.84,,75,10000.0,3.6,150,broken clouds,2022-10-23 08:26:47,2022-10-23 21:14:39
2022-10-25,290.85,88,290.97,1018,288.84,,75,10000.0,4.63,140,broken clouds,2022-10-24 08:26:01,2022-10-24 21:15:10
2022-10-26,289.85,77,289.59,1018,285.8,,75,10000.0,5.66,100,broken clouds,2022-10-25 08:25:16,2022-10-25 21:15:41
2022-10-27,292.75,87,293.04,1013,290.53,,0,10000.0,3.09,120,clear sky,2022-10-26 08:24:32,2022-10-26 21:16:13
2022-10-28,298.05,58,298.11,1013,289.23,,0,10000.0,4.12,360,clear sky,2022-10-27 08:23:49,2022-10-27 21:16:46
2022-10-29,295.84,83,296.33,1014,292.8,,40,10000.0,1.03,360,scattered clouds,2022-10-28 08:23:07,2022-10-28 21:17:19
2022-10-30,290.85,94,291.13,1013,289.87,,75,8000.0,4.63,260,moderate rain,2022-10-29 08:22:26,2022-10-29 21:17:53
2022-10-31,298.84,65,299.16,1009,291.77,,40,10000.0,3.09,250,scattered clouds,2022-10-30 08:21:46,2022-10-30 21:18:27
2022-11-01,292.65,90,293.01,1014,290.97,,75,10000.0,5.66,190,light rain,2022-10-31 08:21:07,2022-10-31 21:19:02
2022-11-02,286.84,88,286.56,1024,284.89,,75,10000.0,7.2,170,light rain,2022-11-01 08:20:29,2022-11-01 21:19:37
2022-11-03,284.85,100,284.69,1026,284.85,,75,10000.0,4.92,118,moderate rain,2022-11-02 08:19:53,2022-11-02 21:20:13
2022-11-04,286.2,79,285.62,1024,282.65,,40,10000.0,4.63,140,scattered clouds,2022-11-03 08:19:17,2022-11-03 21:20:49
2022-11-05,286.96,82,286.54,1022,283.94,,75,10000.0,5.14,160,broken clouds,2022-11-04 08:18:43,2022-11-04 21:21:26
2022-11-06,287.15,80,286.69,1022,283.76,,40,10000.0,4.63,120,scattered clouds,2022-11-05 08:18:10,2022-11-05 21:22:03
2022-11-07,287.65,78,287.19,1022,283.86,,40,10000.0,4.63,160,scattered clouds,2022-11-06 08:17:38,2022-11-06 21:22:41
2022-11-08,287.33,83,286.97,1021,284.49,,75,10000.0,3.6,120,broken clouds,2022-11-07 08:17:08,2022-11-07 21:23:19
2022-11-09,289.13,77,288.79,1019,285.1,,0,10000.0,3.6,90,clear sky,2022-11-08 08:16:38,2022-11-08 21:23:58
2022-11-10,289.91,82,289.78,1017,286.82,,20,10000.0,4.63,110,few clouds,2022-11-09 08:16:10,2022-11-09 21:24:37
2022-11-11,290.85,88,290.97,1017,288.84,,40,10000.0,4.63,110,scattered clouds,2022-11-10 08:15:44,2022-11-10 21:25:16
2022-11-12,291.84,100,292.38,1016,291.84,,75,4000.0,4.12,170,mist,2022-11-11 08:15:18,2022-11-11 21:25:56
2022-11-13,291.85,88,292.07,1015,289.82,,75,10000.0,4.12,140,broken clouds,2022-11-12 08:14:54,2022-11-12 21:26:36
2022-11-14,293.85,88,294.27,1012,291.79,,20,5000.0,2.06,120,mist,2022-11-13 08:14:31,2022-11-13 21:27:17
2022-11-15,294.84,78,295.1,1012,290.84,,0,10000.0,0.0,0,clear sky,2022-11-14 08:14:10,2022-11-14 21:27:58
2022-11-16,291.85,56,291.24,1017,282.9,,0,10000.0,5.66,90,clear sky,2022-11-15 08:13:50,2022-11-15 21:28:39
2022-11-17,290.85,59,290.22,1020,282.75,,0,10000.0,4.63,120,clear sky,2022-11-16 08:13:31,2022-11-16 21:29:20
2022-11-18,289.85,77,289.59,1019,285.8,,40,10000.0,6.17,130,scattered clouds,2022-11-17 08:13:13,2022-11-17 21:30:02
2022-11-19,288.85,77,288.49,1018,284.83,,40,10000.0,5.66,130,scattered clouds,2022-11-18 08:12:57,2022-11-18 21:30:44
2022-11-20,291.11,81,291.08,1018,287.8,,100,10000.0,5.14,90,overcast clouds,2022-11-19 08:12:43,2022-11-19 21:31:26
2022-11-21,291.87,88,292.1,1017,289.84,,20,10000.0,4.12,150,few clouds,2022-11-20 08:12:29,2022-11-20 21:32:08
2022-11-22,293.97,75,294.07,1014,289.38,,0,10000.0,3.6,120,clear sky,2022-11-21 08:12:18,2022-11-21 21:32:50
2022-11-23,292.84,94,293.32,1015,291.85,,0,10000.0,3.09,90,light rain,2022-11-22 08:12:07,2022-11-22 21:33:33
2022-11-24,291.84,100,292.38,1013,291.84,,75,10000.0,6.69,200,heavy intensity rain,2022-11-23 08:11:58,2022-11-23 21:34:16
2022-11-25,292.84,88,293.16,1015,290.8,,75,10000.0,5.14,170,broken clouds,2022-11-24 08:11:50,2022-11-24 21:34:58
2022-11-26,288.85,94,288.93,1017,287.89,,75,10000.0,4.63,190,broken clouds,2022-11-25 08:11:44,2022-11-25 21:35:41
2022-11-27,291.22,75,291.04,1015,286.72,,0,10000.0,3.6,110,clear sky,2022-11-26 08:11:39,2022-11-26 21:36:23
2022-11-28,292.02,95,292.44,1013,291.2,,40,10000.0,5.66,180,scattered clouds,2022-11-27 08:11:36,2022-11-27 21:37:06
2022-11-29,290.84,100,291.28,1009,290.84,,20,10000.0,3.6,130,few clouds,2022-11-28 08:11:34,2022-11-28 21:37:48
2022-11-30,291.84,94,292.22,1007,290.85,,40,7000.0,2.57,110,light rain,2022-11-29 08:11:33,2022-11-29 21:38:30
2022-12-01,293.0,88,293.34,1008,290.95,,20,10000.0,4.12,70,few clouds,2022-11-30 08:11:34,2022-11-30 21:39:12
2022-12-02,295.85,78,296.21,1011,291.82,,0,10000.0,3.09,100,clear sky,2022-12-01 08:11:36,2022-12-01 21:39:54
2022-12-03,294.85,94,295.53,1013,293.84,,100,10000.0,1.54,90,light rain,2022-12-02 08:11:40,2022-12-02 21:40:36
2022-12-04,293.84,100,294.58,1013,293.84,,20,10000.0,2.57,90,light rain,2022-12-03 08:11:45,2022-12-03 21:41:17
